age spr agi dri bc sho hei wei apl
11 4.17 10 14.21 18.91 18 154 45 3
12 3.51 8.2 10.98 10.63 8 160 40 3
11 3.7 8.79 11.68 13.94 22 154 37 2
12 3.47 7.03 10.17 11.2 20 153 46 3
11 3.46 7.32 10.9 999 15 136 32 3
11 3.66 7.97 11.12 999 17 143 33 3
11 3.88 7.93 10.78 9.99 22 143 36 3
11 3.63 7.8 10.14 999 21 149 33 3
12 3.56 7.3 9.97 13.57 22 154 35 3
12 3.28 7.57 10.59 999 13 151 38 3
11 3.68 7.78 11.54 999 21 151 40 3
11 3.54 8.21 10.72 10.77 21 146 37 3
11 3.65 9.76 12.31 13.99 21 140 36 3
12 3.8 8.54 12.18 11.03 18 150 42 3
12 3.64 9.1 10.62 10.65 10 156 42 3
11 999 999 999 999 19 154 41 3
12 3.42 7.62 10.69 9.19 14 151 37 2
11 3.78 8.61 11.82 10.54 18 156 51 3
12 3.42 8.02 11.29 9.83 17 160 41 3
11 3.69 8.86 11.77 11.82 15 150 38 3
11 3.93 9.3 11.68 11.93 20 152 38 3
11 3.62 9.29 11.47 9.56 18 160 41 3
11 3.82 8.89 12.33 8.88 14 158 38 3
12 3.72 8.44 13.43 14.57 17 160 42 3
11 3.68 8.48 13.12 15.97 20 147 40.9 2
12 3.81 8.53 12.92 14.65 21 150 41 3
11 3.72 8.28 12 11.29 17 148 40 3
11 3.8 8.63 12.1 13.35 22 150 38 3
11 3.58 7.68 10.61 11.36 21 145 33 3
11 3.81 8.08 11.7 11.78 20 152 35 3
12 3.5 7.59 11.09 14.76 15 145 39 3
12 3.56 7.94 11.8 999 19 146 33 3
11 3.68 8.8 14.2 13.22 18 132 29 3
12 3.78 8.66 11.96 11.68 12 139 30.2 3
12 3.83 9.19 10.93 11.72 17 151 44.9 3
12 3.76 8.78 12.14 11.95 19 145 37.4 3
11 3.71 9.16 14.29 9.88 13 157 42.8 3
11 3.79 9.3 11.13 10.51 20 140 30.9 3
11 4.07 9.31 11.89 12.59 19 152 40 3
12 3.48 8.57 10.5 12.44 15 146 32.7 3
11 3.62 8.02 11.8 12.09 15 140 35.6 3
11 3.63 8.89 10.63 12.54 17 138 29.9 3
12 3.82 9.04 11.44 12.48 15 132 29.9 3
12 3.5 8.04 10.72 12.62 11 140 31 3
12 3.6 8.11 9.81 12.78 17 158 40 3
11 3.56 8.4 12.16 9.66 9 161 42 3
12 3.52 8.18 10.97 11.19 12 162 43 3
11 3.44 8.26 10.79 13.3 18 162 45 3
11 3.6 8.57 11.9 13.22 11 160 39 3
11 3.82 8.43 12.41 12.17 25 152 38 3
12 3.76 8.24 11.08 9.81 17 142 32 3
11 4.02 9.02 13.41 12.66 16 158 51 3
12 3.56 8.52 16.36 14.19 9 159 39 3
11 3.57 8.4 11.54 16.84 15 148 35 3
12 999 999 999 999 22 147 38 3
11 3.66 8.48 11.38 10.23 11 146 34 3
11 3.66 8.49 12 11.21 10 149 36 3
11 3.48 8.13 11.28 11.35 12 145 33 3
12 3.41 8.72 11.42 9.06 15 144 36 3
11 999 999 999 999 16 150 41 3
12 3.66 8.48 11.88 11.27 15 136 31 3
11 3.9 8.71 12.04 12.27 14 155 45 3
11 3.7 8.78 10.83 11.72 18 154 42.7 3
11 3.78 8.5 10.46 12.88 16 139 33 3
11 3.54 8.9 11.76 12.7 17 148 40 3
12 3.4 8.97 12.71 11.35 17 150 42 3
11 3.7 8.74 11.38 12.34 12 154 36 2
12 3.71 9.22 10.92 11.9 19 138 30 3
11 3.58 8.69 10.69 10.58 18 143 33 2
11 3.69 9.12 11.07 10.64 14 154 39 3
12 3.47 9.32 12.17 10.63 17 156 34 3
11 4.01 8.54 12.36 13.59 17 149 36 3
11 3.68 8.46 10.81 12.63 15 156 41 3
12 3.73 8.68 12.28 16.45 19 159 46 3
11 3.87 8.38 11.98 12.63 16 158 52 3
12 3.84 8.21 11.82 13.11 15 141 32 3
11 3.63 9.11 11.49 999 17 150 38 3
11 3.79 8.26 11.62 17.57 13 142 35 3
11 3.75 8.46 13.41 16.25 21 150 35 3
12 3.93 8.52 10.9 11.01 11 137 32 3
11 3.68 8.08 11.72 11.42 12 137 30 3
11 3.89 8.14 11.29 12.51 17 153 36 3
12 3.53 9.07 12.06 11.57 20 154 37 3
11 3.49 8.09 11.3 11.24 16 146 35 3
11 3.69 8.69 11.63 10.68 14 152 40 3
12 3.81 9.06 10.92 10.1 12 146 41 3
12 3.84 8.48 12.88 14.85 25 151 38.5 3
12 3.51 8.32 12.12 12.6 20 142 35.4 3
11 3.56 8.36 12.86 14.79 17 139 37.5 3
11 3.79 8.47 10.93 12.07 18 150 30 3
11 3.68 8.07 11.62 12.5 15 148 36 3
11 3.71 8.29 10.68 10.97 12 157 41.5 3
12 3.44 8.02 11.94 11.11 16 150 34 3
11 3.71 8.38 11.04 14.24 15 151 40 3
12 3.57 8.34 11.08 12.45 22 144 35 3
12 3.48 7.91 10.57 12.64 15 151 40 3
12 3.63 8.18 12.16 9.32 15 158 42 3
12 3.91 8.68 11.57 10.94 21 147 40 3
11 3.78 8.21 11.51 10.92 17 143 33 3
12 3.4 8.23 11.41 11.85 999 153 42 3
11 3.66 8.42 12.19 11.54 22 153 39 3
12 3.97 8.66 11.47 11.91 17 154 40 3
11 3.61 7.88 12.38 11.7 16 145 35 3
12 3.58 8.53 11.12 10.7 20 158 41 3
12 3.54 8.17 12.11 9.89 14 150 37 3
12 3.88 8.96 12.17 10.43 18 160 45 3
12 3.66 8.47 11.14 10 999 154 40 3
11 3.54 8.38 11.52 10.13 18 145 36 3
11 3.57 8.93 12.9 12.5 20 999 99 3
12 3.78 8.4 12.54 10.1 19 143 34 3
11 4.07 9.08 12.58 10.25 18 149 45 3
11 3.8 8.59 11.92 10.25 18 153 51 3
11 3.86 9.31 12.41 11.21 24 154 41 3
12 3.89 8.94 11.08 10.21 999 152 37 3
11 3.85 8.66 11.16 14.01 23 141 30 3
11 3.79 8.6 10.17 9.92 999 144 33 3
12 999 999 999 999 13 149 39 3
12 3.78 9.04 11.69 10.17 999 141 32 3
11 4.25 9.18 12.97 12.99 22 150 41 3
11 3.63 8.22 10.61 11.68 15 999 99 3
11 3.8 8.62 11.22 10.63 22 140 33 3
12 3.63 9.41 12.06 11.11 14 145 34 3
12 3.68 8.9 11.62 999 21 146 38 3
11 3.69 9.24 11.29 12.39 14 138 36 3
11 3.97 8.82 11.68 9.98 21 142 37 3
11 3.68 8.83 11.82 10.65 18 144 36 3
12 3.68 8.99 11.62 9.97 17 150 35 3
12 3.78 9.51 12.56 11.88 19 148 30 3
11 3.98 10 15.46 14.24 999 161 51 3
11 3.71 9.07 12.58 10.45 17 140 32 3
11 3.81 9.3 12.78 12.77 19 147 33 3
11 3.73 8.8 12.84 11.96 16 157 42 3
12 3.24 9.23 10.88 10.34 18 169 56 3
11 3.64 8.75 11.69 13.08 18 151 42 3
11 3.52 8.38 11.06 11.06 17 144 38.5 2
11 3.89 8.78 12.86 12.72 20 147 38 3
11 3.59 7.79 9.78 11.97 17 142 30 3
12 3.41 8.3 11.09 13.09 999 145 36 3
11 3.9 9.04 11.08 11.14 18 150 40 3
12 3.93 8.3 11.08 11.86 16 145 35 3
12 3.76 9.31 12.78 10.1 17 150 41 3
12 3.82 9.3 12.01 11.91 19 139 32 3
12 3.62 8.74 11.86 12.09 17 150 34 3
12 3.49 8.41 11.33 11.84 19 155 45 3
11 3.82 8.86 10.67 11.47 18 155 38 3
12 3.71 8.71 11.47 12.63 20 155 35 3
12 3.78 8.86 11.46 12.15 20 150 38 3
12 3.91 9.49 14.24 18.47 17 153 49 3
12 3.72 9.01 11.31 13.9 15 168 48 1
12 3.93 8.72 12.98 14.21 16 145 35 3
11 3.63 8.26 10.94 15.34 15 145 33 3
12 3.58 8.9 12.3 14.32 14 145 31 3
12 3.65 8.61 11.08 11.25 18 147 39 3
12 3.42 9.03 11.51 11.62 19 141 41 3
11 3.78 8.57 13 999 23 136 24 3
11 3.76 7.84 11.28 15.14 16 131 29.5 3
11 3.72 8.29 14.17 18.45 22 151 35.5 3
12 3.59 8 10.93 12.03 18 155 47.5 3
11 3.66 8.69 11.83 11.61 21 146 37 3
11 3.63 8.03 11.87 13.02 18 145 39.5 3
11 3.42 7.85 11.02 18.3 18 143 33 3
11 3.66 8.26 11.79 13.47 18 147 34.5 3
12 3.57 7.84 12.01 15.12 22 142 29.5 3
11 3.38 10 14.34 11.2 18 158 33 3
11 3.62 7.15 11.26 16.21 15 153 39 3
11 3.54 8.62 11.02 12.92 17 141 37.3 3
11 3.63 9.17 12.12 13 14 144 35.6 3
12 3.98 9.2 11.86 12.09 14 146 38.6 3
11 3.78 8.86 11.96 9.78 15 148 38.5 3
12 3.86 9.12 11.52 14.11 15 148 43.5 3
12 3.52 8.7 14.3 11.76 20 153 41.5 3
11 999 999 999 999 20 169 60.3 2
11 3.6 9.38 13.41 11 13 140 32.5 3
11 4.01 9.44 12.7 12.91 22 145 34.4 3
12 3.68 8.33 12.13 10.54 17 143 37.6 3
11 3.61 8.51 13.99 14.58 16 140 33 3
12 999 999 999 999 19 151 39 3
11 999 999 999 999 19 150 43.8 3
11 3.79 9.24 12.78 9.91 15 144 34 3
11 3.69 8.49 13.6 12.38 17 156 45 3
12 3.74 8.14 9.9 8.57 19 145 32 3
12 3.79 8.42 10.82 9.79 10 144 31 3
12 3.28 8.52 11.24 13.81 999 151 35 3
11 3.79 8.54 10.65 10.24 21 150 40 3
11 999 999 999 999 18 150 40 3
11 3.88 8.63 10.94 13.76 15 143 30.5 3
12 3.64 9 11.23 12.05 21 153 40 3
12 3.82 8.86 10.94 12.97 15 150 44 3
12 999 999 999 999 21 152 37 3
11 3.62 8 10.81 13 19 148 33 3
12 3.81 8.51 11.17 11.3 8 147 36 3
12 3.64 8.3 11 12.16 20 155 39 3
12 3.4 8.59 11.25 999 14 156 49 3
11 3.88 8.7 11.88 10.87 17 142 32 3
12 3.8 8.72 12.68 11.94 18 145 36 3
12 3.66 8.54 12.12 10.75 17 150 39.1 3
11 3.69 8.48 11.54 10.73 19 144 32.5 3
11 3.81 8.57 13.09 11.22 15 149 37.4 3
11 3.69 8.46 11.44 10.07 15 140 37 3
12 3.84 8.99 11.31 10.89 12 142 37.5 3
12 3.5 8.28 11.41 11.17 14 150 39.4 3
11 3.51 8.17 10.61 10.02 10 154 40 2
12 3.63 8.2 11.36 13.66 15 151 38 3
11 3.95 9.16 11.36 11.23 20 148 37.1 3
11 3.78 8.48 10.48 10.95 18 142 35.3 3
11 3.82 9.3 11.79 10.96 18 152 38.8 3
11 3.8 8.57 10.42 10.59 17 138 30.8 2
11 3.66 8.62 11.88 11.19 13 146 33.6 2
12 3.64 8.73 11.72 13.21 12 154 41.4 3
12 3.69 8.59 11.18 9.25 16 155 42 3
11 3.67 8.08 14.3 13.4 18 139 29 3
11 3.74 9.9 13.02 13.49 23 152 45 3
12 3.9 8.7 12.73 11.29 18 148 34.1 3
12 3.37 7.88 11.08 12.45 20 146 33.2 3
11 3.87 8.7 11.04 12.42 12 143 40 3
11 3.66 8.22 12.48 12.17 15 143 33 3
12 3.58 8.1 12.14 12.17 21 140 30.5 3
12 3.42 7.93 13.5 10.78 12 151 38 3
12 3.74 8.3 13.61 10.19 8 150 35 3
12 3.78 8.52 12.18 11.99 7 141 33 3
12 3.82 8.72 11.68 10.18 11 142 32 3
11 3.76 8.58 12.73 9.17 15 138 30 3
11 3.9 8.94 12.87 11.65 10 152 37 3
11 4.28 9.2 14.06 14.88 9 141 40 3
11 3.62 8.33 11.36 9.37 8 155 37 3
11 999 999 999 999 9 140 29 3
12 3.74 9.17 11.68 12.92 21 153 35 3
12 3.55 8.23 10.76 11.4 16 146 33 3
11 999 999 999 999 23 999 99 3
11 3.76 8.64 12.3 11.45 20 158 41 3
12 3.73 9.07 11.82 11.61 15 150 37.5 3
11 3.76 9.13 10.93 12.54 14 147 31 3
12 4.09 8.93 11.76 10.74 18 143 34.5 3
11 3.73 8.82 11.28 12.95 17 151 35 3
12 3.87 9.32 13.1 999 18 154 39.5 3
12 3.59 8.29 10.78 12.5 17 150 44 3
11 3.64 8.55 11.28 11.5 15 148 31 3
11 3.39 8.1 10.77 10.79 10 149 35 3
11 4.01 9.2 14.4 12.52 18 144 37.5 3
11 3.66 9.12 11.24 13.67 13 148 35 3
11 3.8 9.12 11.28 10.52 19 150 36.5 3
11 3.56 8.1 10.56 10.8 14 146 33 3
11 3.7 8.6 12.16 999 16 148 39 3
11 3.3 8.23 11.4 11.28 14 152 39 3
12 3.62 8.75 11.57 999 21 148 36.5 3
12 3.73 8.79 12.74 14.46 20 156 45 3
12 3.63 8.47 10.44 10.53 16 999 99 3
11 3.61 8.9 12.08 11.21 15 148 37 3
12 3.62 8.36 11.71 12.29 19 138 35 3
11 999 999 999 999 15 143 32 3
11 3.76 8.34 13.12 12.39 17 150 44 3
11 3.75 8.76 13.06 999 17 154 38 3
11 3.75 8.25 11.47 12.67 15 152 39 3
11 3.78 9.32 12.97 13.16 18 142 30 3
12 3.58 999 999 11.35 13 150 36 3
11 3.9 8.38 11.02 11.49 21 149 40.5 3
12 3.64 8.22 11.66 11.94 16 147 40 3
11 3.49 8.26 11.23 12 17 140 29.5 3
12 3.58 7.94 10.47 10.3 17 147 36 3
11 3.72 8.28 10.56 10.41 19 146 36 3
12 3.61 8.56 11.04 12.15 14 147 37 3
12 3.81 999 999 999 13 144 30 3
11 3.73 8.31 11.02 14.63 22 147 40 2
11 3.68 8.72 11.91 999 17 164 56.5 3
11 3.56 8.17 10.78 11.34 20 150 37 3
11 3.7 8.5 10.68 11.41 21 146 39 3
11 4 9.38 13.4 12.22 14 146 49 3
11 3.68 8.81 12.28 12.19 999 144 34 3
11 3.69 8.47 12.21 15 18 152 41.5 3
11 3.58 8.94 11.91 13.64 21 159 43 3
12 3.8 9.15 12.87 12.22 16 153 41 3
12 3.73 8.97 11.41 10.6 23 150 40 3
11 3.64 8.97 10.91 10.17 23 142 32 2
11 3.68 8.32 11.56 10.69 17 149 41 3
11 3.94 8.68 12.73 9.69 20 150 37 3
12 3.6 8.11 11.88 10.4 18 151 38 3
11 3.79 8.28 11.83 11.23 13 149 38 3
11 3.62 8.97 12.86 12.94 15 152 40 3
12 3.56 8.79 11.78 12.98 17 159 38 3
11 3.68 8.17 13.72 10.67 25 143 32 3
11 4.19 999 13.46 11.36 19 147 41 3
12 3.81 8.47 14.43 13.96 18 160 48 3
11 3.78 9.06 12.4 13.09 17 141 32 3
12 3.81 8.62 11.87 12.23 13 132 28 3
11 3.72 8.46 12.38 10.91 17 144 38 3
11 3.87 8.09 12.97 12.16 22 151 39 3
12 3.59 8.29 12.3 8.76 16 157 43 3
12 3.66 8.38 13.14 15.34 17 147 35 3
11 3.74 8.94 12.16 12.44 999 156 43 3
12 999 999 999 999 20 155 42 3
12 3.81 8.78 11.62 10.66 17 151 42 2
11 3.84 9.07 13.07 13.21 22 152 43 3
11 3.78 8.56 12.28 11.24 20 153 40 3
11 3.52 8.33 11.59 15.78 18 149 35 3
11 3.8 8.12 11.89 11.87 19 142 34 3
11 3.66 8.49 11.7 11.8 19 160 44 3
11 3.59 8.58 11.39 12.65 999 120 25 3
11 3.56 7.41 10.53 10.45 16 143 33 3
11 3.86 9.02 12.45 11.25 19 150 45 3
11 3.97 8.52 15 15.98 21 150 42 3
11 3.58 8.33 12.12 13.82 19 156 38 3
12 3.34 8.25 10.97 11.57 11 155 50 3
11 3.91 9.12 16.04 12.97 17 147 47 3
11 3.88 9.1 11.99 11.85 11 152 49 2
12 3.56 8.57 10.99 10.11 10 160 41 3
11 3.66 9.01 12.44 9.13 18 154 42 3
12 3.35 8.31 10.92 10.54 14 154 42 3
11 3.69 8.64 11.23 12.3 17 153 40 3
12 999 999 999 999 17 999 99 3
12 3.71 9.06 11.56 10.53 18 148 36.7 3
11 3.54 8.51 11.87 10.87 22 141 30.3 3
12 3.68 8.5 11.18 10.54 14 149 38.5 3
11 3.46 8.23 11.39 11 17 139 28.3 3
11 3.51 8.11 11.28 12.34 17 152 36 3
11 3.44 7.98 11.07 10.71 999 167 49 3
12 3.75 8.52 12.43 13.39 10 147 36.5 2
11 3.88 8.59 11.68 13.64 20 146 37 3
11 4.08 8.87 13.99 15.56 19 153 47.5 3
11 3.46 8.22 14.3 17.45 16 152 45 3
12 3.63 8.44 12.03 12.48 18 148 37 3
12 3.76 8.46 12.28 14.68 20 145 35.5 3
12 3.5 8.07 14.59 9.69 19 144 31 3
11 3.69 8.16 11 10.97 13 138 32 3
12 3.67 9.12 11.87 12.25 14 150 36 3
12 3.52 7.78 10.31 10.74 19 156 40 3
12 3.44 8.16 12.01 10.4 13 155 40 3
12 3.99 8.66 12.17 9.67 22 144 32 3
12 3.78 8.57 12.24 12.23 23 136 30 3
11 3.73 8.6 11.39 8.68 17 148 36 3
12 3.73 8.22 12.46 10.04 18 144 29 3
11 3.64 8.3 10.94 9.23 11 157 41 3
11 3.8 8.68 12.09 9.52 16 148 35.5 3
12 3.71 8.17 10.93 10.62 19 146 30.5 3
11 3.78 8.19 11.64 9.76 18 134 25 3
12 3.71 7.9 10.92 9.17 15 157 33 2
11 3.66 8.48 10.75 8.66 14 143 35 3
11 3.57 8.68 11.61 11.95 14 150 34 2
11 3.76 8.57 11.28 8.72 11 140 33 3
12 3.88 8.89 12.8 15.48 14 150 43.1 3
11 3.78 9 12.82 13.8 13 142 44.8 3
12 3.78 8.54 12.04 11.12 25 140 33.8 3
12 3.87 8.8 11.28 10.82 14 144 37 3
11 3.63 8.23 11.34 11.36 21 145 40 2
11 3.94 9.21 13.06 14.3 20 148 42 3
11 3.73 8.08 10.8 10.31 16 150 37.9 3
12 3.72 8.67 12.43 10.64 19 155 40 3
12 3.57 8.73 11.44 12 14 162 40.5 3
11 3.69 8.3 12.32 11.34 20 149 38 3
11 3.81 8.48 11.06 11.25 17 147 38.9 3
11 3.87 8.56 11.97 9.5 11 145 37.3 3
11 3.66 8.8 13.11 13.46 19 151 38.5 3
11 3.66 8.35 11.72 15.84 23 139 31 3
11 3.63 8.02 11.16 11.84 18 140 35.3 3
12 3.82 8.63 12.88 12.91 24 149 37 3
11 3.84 8.73 11.56 11.72 17 149 41.2 3
12 3.8 8.87 11.6 12.13 17 172 63.3 3
11 3.42 9.17 11.18 10.54 15 161 48 3
12 3.7 8.17 12.15 14.76 20 147 32 3
12 3.64 8.02 11.2 12.05 19 142 36 3
12 3.76 7.98 12.52 13.08 999 149 38 3
11 3.7 7.81 10.64 11.33 13 145 34 3
12 3.66 7.87 11.32 11.26 17 148 35 2
12 3.63 8 10.81 12.58 22 147 33 3
12 3.73 7.92 10.83 12.23 21 151 39 3
12 3.51 7.97 11 11.94 999 145 36 3
11 3.62 7.8 10.92 12.14 20 149 36 3
11 3.51 7.78 10.8 12.91 19 149 39 3
12 3.84 8.02 11.78 12.93 21 151 42 3
11 3.78 8.47 10.44 10.2 999 157 44 3
11 3.89 8.42 11.12 11.47 19 151 38 3
12 3.61 8.03 13.84 10.46 19 158 39 3
12 3.47 7.98 11.9 12.58 21 156 38 3
11 3.81 8.44 12.28 12.67 18 153 40.5 2
11 3.57 7.9 12.46 12.45 18 146 36 2
12 3.34 7.78 11.47 10 21 138 29.5 3
11 3.75 9.91 13.47 12.1 22 156 47 3
11 3.62 8.4 12.48 11.73 23 152 43 3
11 3.66 8.72 11.48 10.73 22 151 35 3
11 3.88 9.1 12.83 14.3 21 155 41 3
11 3.72 9.48 11.79 10.05 18 153 41 2
12 3.64 8.51 11.7 10.71 20 149 35 3
11 3.62 9.12 12.96 13.61 999 999 99 3
12 3.54 8.93 10.9 11.65 999 142 33 3
11 3.7 8.53 11.56 12.1 22 151 32 3
11 3.81 8.83 12.56 15.83 22 150 35 3
12 3.97 9.51 10.94 15.17 21 163 46 3
11 3.69 9.52 12.9 12.23 15 147 36 3
11 3.78 9.42 999 14.86 999 999 99 3
11 3.7 8.97 11.6 10.73 22 153 42 3
11 999 999 999 999 19 145 38 3
11 999 999 999 999 20 146 35 3
12 3.72 9.54 14.31 13.84 23 145 35 3
11 3.36 8.68 10.96 11.09 999 150 34 3
12 999 999 999 999 22 145 38 3
12 999 999 999 999 22 149 39 3
11 3.68 9.17 12.11 13.42 21 146 38 3
11 3.56 9.18 10.74 10.68 15 143 35 3
11 3.73 8.44 10.73 10.12 19 148 39 3
11 3.44 8.24 13.3 10.33 19 146 32 3
12 3.66 9.4 11.68 13.09 999 145 39 3
12 3.88 9.11 13.08 10.63 22 148 35 3
12 3.84 9.28 12.13 12.06 17 145 36 3
12 3.61 9.07 12.76 10.69 16 148 37 3
11 3.6 8.3 11.79 13.46 19 141 29.5 3
11 3.57 7.89 11.17 12.84 16 143 35 3
11 3.52 8.17 9.99 12.34 15 134 29 3
11 3.49 8.02 10.39 12.71 17 135 30 3
12 3.78 8.88 11.57 13.07 11 164 54 3
11 3.58 8.66 10.35 9.62 18 152 43 3
12 3.5 8.84 11.2 11.34 19 131 30.5 3
12 3.61 9.44 13.82 12.91 24 160 53 3
12 3.57 8.89 10.87 12.69 20 152 40.5 3
11 3.63 8.52 11.97 12.17 19 152 40.5 3
11 3.57 8.91 11.28 11.77 16 144 36.5 3
11 3.63 8.71 9.94 10.09 19 152 32.5 3
12 3.63 8.57 11.29 13.38 11 139 30.5 3
12 3.83 8.61 10.8 10.49 17 146 36 3
11 3.78 8.68 11.3 11.63 15 152 43 3
12 3.87 8.69 11 11.53 18 141 32.5 3
12 3.46 9.14 13.83 14.06 23 165 46 3
11 3.62 9.04 12.06 12.41 24 146 34 3
12 3.36 7.97 11.17 10.35 12 151 35 3
12 3.84 9.04 12.03 13.95 16 143 36 3
12 3.46 9.68 12.88 12.73 21 160 45 3
12 3.4 8.99 13.41 14.71 21 141 33 3
11 3.5 9.17 13 11.61 15 148 32 3
11 3.58 9.08 12.22 11.46 22 145 38 3
12 3.26 8.52 11.56 9.37 18 157 39 3
11 3.39 9.08 12.23 13.04 19 146 37 3
11 3.41 8.91 10.99 11.61 17 159 40 2
12 3.65 8.84 12.89 13.33 18 157 39 3
12 3.72 9.68 11.63 11.56 14 157 40 3
11 3.52 9.21 12.87 15.93 15 140 34 3
11 3.51 8.48 10.53 9.64 17 146 34 3
11 3.66 8.71 13.01 12.2 23 147 35 3
11 3.78 9.58 13.28 13.73 17 150 39 3
12 3.63 9.04 11.28 10.89 14 154 42 3
11 3.64 8.83 12.11 13.02 19 145 36 3
11 3.47 8.76 12.36 13.78 21 155 38 3
11 3.92 8.2 10.83 12.76 22 140 31 3
12 3.81 8.81 10.69 14.6 16 144 32 3
11 3.87 8 11.3 12 19 160 39 3
11 3.96 8.57 11.7 999 23 145 38 3
11 3.54 8.42 11.19 9.47 18 148 37 3
11 3.88 8.86 11.52 13.37 17 148 33 3
11 3.5 8.81 11.87 10.87 20 147 38 3
11 3.98 8.34 10.92 11.48 999 146 38 3
11 3.4 8.47 11 10.45 22 155 40 3
11 3.88 8.12 12.52 14.45 23 143 36 3
11 3.42 8.28 11.22 9.15 16 140 36 3
11 4.06 8.44 11.04 11 20 147 35 3
11 3.91 8.31 11.26 12.79 15 140 29.6 3
11 3.66 8.17 10.36 11.2 20 144 30.7 3
11 3.69 8.39 10.94 10.49 18 141 37.1 3
11 3.5 7.78 10.62 10.77 16 150 38.7 2
11 3.63 8.44 10.83 11.1 15 145 37.1 3
12 3.62 8.58 12.23 11.71 15 149 36 3
12 3.62 8.2 11 10.63 17 147 38 3
12 3.32 7.98 12.23 11.09 23 163 42 3
11 3.88 8.6 12.28 13.72 14 143 31 3
12 3.82 8.28 12.07 15.99 17 145 34.7 3
11 3.93 9.31 12.93 11.53 17 152 36 3
11 999 999 999 999 17 999 99 3
11 3.51 7.98 11.1 12 8 150 39 3
11 3.62 8.26 11.17 12.4 17 147 63 2
12 3.66 8.07 11.54 11.05 19 150 32 3
12 3.71 8.44 15.87 999 13 153 46 3
11 3.68 8.23 12.88 14.42 999 146 39 3
12 3.72 8.07 11.17 11.67 20 147 39.5 3
12 3.47 8.38 10.29 10.4 13 142 34.5 2
12 3.68 8.56 10.57 10.06 17 155 37.5 2
11 3.96 8.81 12.09 12.15 18 149 38 3
11 3.81 9.91 12.47 14.77 12 152 40 3
12 4.07 9.18 12.74 999 19 152 39 3
12 3.68 9.17 11.73 12.09 15 145 35 3
12 3.97 9.32 14.13 12.09 19 156 50 3
11 3.69 8.98 11.57 10.77 18 155 42 3
11 3.74 9.46 13.6 13.53 23 149 38 3
12 3.76 8.68 10.68 11.96 19 147 35 3
12 4.15 10 13.78 13.09 18 149 44 3
12 3.47 9.52 11.01 12.13 21 148 35 3
12 3.89 8.9 11.9 9.74 18 150 44 3
11 3.7 9.06 12.46 11.17 14 150 39 3
11 3.37 8.52 10.78 10.95 15 147 37 3
11 3.81 8.67 12.69 10.77 12 156 39 3
11 3.5 8.38 10.69 10.46 11 142 34 3
11 3.66 8.96 12.58 10.99 17 138 34 3
12 3.52 8.22 11.46 10.63 15 156 41 3
11 3.7 8.36 12.16 12.94 20 140 34 3
11 3.88 8 11.4 10.66 23 147 35 3
11 3.46 8.16 11.68 10.52 16 150 38 3
12 3.73 8.57 12.78 12.91 15 152 38 3
11 3.82 8.62 10.85 10.84 14 145 36 3
11 3.71 8.57 10.63 8.91 17 138 33 3
12 3.73 8.9 12.87 12.01 15 154 39 3
12 3.74 8.47 10.99 13.04 13 159 40 1
11 3.72 8.48 11.91 10.81 19 141 32 3
11 3.81 8.25 11.82 11.53 19 138 32 3
12 3.61 8.16 10.83 10.63 18 146 35 3
11 3.72 7.9 10.93 8.85 16 148 34 3
12 3.56 8.25 10.16 9.71 17 143 38 3
12 999 999 999 999 19 151 40 3
12 3.61 8.06 10.76 10.13 21 140 27 3
11 3.66 8.4 11.18 10.99 16 140 32 3
12 3.8 8.28 10.93 11.74 20 140 27 3
12 3.87 8.87 11.12 10.53 18 142 40 3
12 3.88 8.29 11.8 9.13 23 145 40 3
12 3.44 8.16 11.66 13.73 24 135 29 3
12 3.46 8.28 10.38 8.76 17 155 52 3
12 4.04 8.73 12.21 10.4 19 155 42 3
11 3.87 8.76 11.13 11.29 16 153 39 3
12 3.7 8.14 11.48 11.33 18 140 31 3
12 3.58 8.57 11.16 12.04 14 155 40 3
11 3.87 8.5 10.91 9.59 16 144 31 3
11 3.58 8.19 11.18 10.57 17 148 36 3
11 3.75 8.84 12.13 10.44 21 134 28.9 3
11 3.65 8.59 13.74 10.47 14 145 32.9 3
12 3.78 9 12.1 11.55 17 144 36.5 3
11 3.88 9 16.72 11.75 19 140 34.8 3
11 3.63 8.16 13.16 11.44 19 134 25.6 3
12 3.78 8.93 12.8 11.98 16 140 38.1 3
11 3.41 8.23 12.25 11.47 17 139 30.9 3
11 3.63 8.5 11.01 10.11 11 151 36.5 3
11 3.71 8.1 10.78 10.99 17 143 33 3
12 3.48 7.98 10.52 10.19 13 148 32.4 3
11 3.66 8.08 11.08 9.35 15 146 36.8 3
12 3.7 8.41 10.51 9.33 16 142 34.4 3
11 3.93 8.38 11.01 10.45 11 141 32.4 3
11 3.68 7.98 12.19 12.68 21 144 32 3
11 3.66 8.81 13.61 13.71 999 155 49 3
11 3.82 8.5 11.73 10.51 18 148 41 2
12 3.67 8.38 11.54 12.25 24 159 49 3
12 3.7 8.48 11.22 11.74 17 149 41 3
12 3.6 8.54 12.18 10.85 13 143 31 3
11 3.81 8.12 10.57 10.1 10 152 43 3
11 3.61 8.06 10.7 11.87 13 150 37 3
12 3.49 8.29 11.23 11.42 9 149 39 3
12 3.72 8.47 10.78 12.33 12 152 35 3
12 3.88 8.51 11.17 11.13 9 151 35 3
12 3.82 8.6 11.28 11.33 18 143 40 3
